pdbid,-logKd/Ki,release_year
4e6d,8.92,2012
4heg,8.92,2013
5hcy,8.92,2016
5ljt,8.92,2017
5n24,8.92,2017
5sz1,8.92,2016
6oe0,8.92,2019
4bam,8.94,2013
1j37,8.96,2003
1nfw,8.96,2003
2p4j,8.96,2007
3dcc,8.96,2009
3i9g,8.96,2009
3rz7,8.96,2011
3v5p,8.96,2012
4ag8,8.96,2012
4k18,8.96,2013
4und,8.96,2015
4xo8,8.96,2016
5een,8.96,2016
5wqc,8.96,2017
5tbe,8.97,2017
6cdo,8.97,2018
6hzb,8.98,2019
5vp9,8.99,2017
1apv,9.00,1994
1e3g,9.00,2001
1fm9,9.00,2001
1k27,9.00,2003
1mq5,9.00,2003
1mu8,9.00,2004
1y0l,9.00,2005
2j4i,9.00,2006
2p4y,9.00,2008
2wyj,9.00,2010
3dd0,9.00,2009
3jrx,9.00,2010
3u6h,9.00,2012
3u6i,9.00,2012
3ui7,9.00,2011
3uri,9.00,2012
4c2v,9.00,2014
4h3f,9.00,2012
4x5q,9.00,2015
5ef7,9.00,2016
5ljq,9.00,2017
6mle,9.00,2019
2q54,9.01,2007
4baq,9.01,2013
5e2s,9.01,2016
4jh0,9.03,2013
4xtw,9.03,2015
6dz0,9.03,2019
1ec3,9.04,2002
1g53,9.04,2000
1qkt,9.04,2000
3m37,9.04,2010
3vfb,9.04,2012
1ebw,9.05,2002
1ezq,9.05,2000
1kdk,9.05,2002
3hb4,9.05,2009
3nu9,9.05,2010
4e4n,9.05,2012
4i72,9.05,2013
4uja,9.05,2016
5m7s,9.05,2017
1nw4,9.07,2004
2qd8,9.07,2008
3gba,9.07,2009
4cmo,9.07,2014
4xk9,9.07,2015
1bnw,9.08,1999
2rkf,9.08,2008
3a2o,9.08,2010
3ffg,9.08,2009
3sue,9.08,2012
3x00,9.08,2015
6ckw,9.08,2018
1d3d,9.09,2000
1msn,9.09,2003
2v58,9.09,2009
2w8y,9.09,2009
4zls,9.09,2015
1h22,9.10,2002
2qd7,9.10,2008
3gnw,9.10,2009
3lea,9.10,2010
3lpk,9.10,2010
3mdz,9.10,2010
3o56,9.10,2011
3pwm,9.10,2011
3vf7,9.10,2012
4az6,9.10,2013
4hws,9.10,2013
5eek,9.10,2016
5sz0,9.10,2016
6c2r,9.10,2019
1d9i,9.11,2000
4xu0,9.11,2015
3ttp,9.12,2012
5nkb,9.12,2017
1ta6,9.13,2004
2wb5,9.13,2009
3su3,9.13,2012
5j20,9.14,2017
5l30,9.14,2016
2qmg,9.15,2008
2xjx,9.15,2010
3d91,9.15,2008
3ibu,9.15,2009
4clj,9.15,2014
4p6w,9.15,2014
5aml,9.15,2015
5kr0,9.15,2016
6c7q,9.15,2018
6odz,9.15,2019
8cpa,9.15,1994
5wl0,9.17,2017
1z71,9.18,2005
2fgu,9.18,2006
2xb7,9.19,2010
3ozg,9.19,2011
3vfa,9.19,2012
6ays,9.19,2018
5laq,9.20,2018
5upz,9.20,2017
6dyz,9.20,2019
1mh5,9.21,2003
1sqa,9.21,2004
4xty,9.21,2015
1d4k,9.22,2000
1fcz,9.22,2000
1hpo,9.22,1997
1hps,9.22,1994
1hpv,9.22,1995
1uho,9.22,2004
1x39,9.22,2005
1zvx,9.22,2006
2cer,9.22,2006
2o4l,9.22,2006
3rwp,9.22,2011
4jia,9.22,2013
4s1g,9.22,2015
5eei,9.22,2016
5i3w,9.22,2016
6h33,9.22,2018
6n7b,9.22,2019
4xu2,9.23,2015
4dv8,9.24,2012
5llp,9.24,2017
3zlr,9.26,2013
1sdt,9.27,2004
2xab,9.27,2010
3b65,9.27,2008
3nzk,9.27,2011
4xtv,9.27,2015
1xow,9.28,2004
3kdc,9.28,2010
3p8n,9.28,2011
3rux,9.28,2011
3vhd,9.28,2012
4asd,9.28,2012
2ayr,9.29,2005
5kqy,9.29,2016
2yxj,9.30,2007
3fv1,9.30,2010
3nu6,9.30,2010
4crf,9.30,2015
4er2,9.30,1991
4qge,9.30,2014
5anv,9.30,2016
6h2z,9.30,2018
6h34,9.30,2018
6hza,9.30,2019
6orr,9.30,2019
6udu,9.30,2019
1bn4,9.31,1999
3rdq,9.31,2011
2aqu,9.32,2006
3wha,9.32,2014
5jfp,9.32,2016
1bn1,9.34,1999
3vf5,9.34,2012
6o0m,9.34,2019
2e27,9.35,2007
6h36,9.35,2018
2p95,9.37,2007
3nuj,9.39,2010
4ca5,9.39,2013
1ebz,9.40,2002
1fkf,9.40,1991
1ksn,9.40,2002
1met,9.40,1998
1pme,9.40,1999
2o4r,9.40,2007
2w26,9.40,2008
4a4q,9.40,2012
4erf,9.40,2012
4qac,9.40,2014
5anu,9.40,2016
5i3y,9.40,2016
5llo,9.40,2017
6got,9.40,2018
3ekv,9.41,2009
3ekx,9.41,2009
5jop,9.41,2017
1hsh,9.42,1996
3bgs,9.42,2008
3rbu,9.43,2012
1g1d,9.44,2000
4mc9,9.44,2014
2yki,9.46,2011
4b7p,9.46,2013
6g2r,9.46,2019
1qbs,9.47,1997
4wko,9.47,2015
1xjd,9.48,2004
6e7j,9.48,2018
1bnq,9.49,1999
4xu1,9.49,2015
5kr1,9.49,2016
4xu3,9.50,2015
1hvr,9.51,1995
1s19,9.51,2004
2p4s,9.51,2008
1m4h,9.52,2002
2ax9,9.52,2005
2bys,9.52,2005
2g94,9.52,2006
2gvj,9.52,2006
2hoc,9.52,2006
3fv3,9.52,2009
3g0w,9.52,2009
3g5k,9.52,2009
4ivd,9.52,2013
4ty7,9.52,2014
5llc,9.52,2017
6cjr,9.52,2019
6n7d,9.52,2019
1g52,9.54,2000
2pog,9.54,2007
3ppm,9.54,2011
1dmp,9.55,1997
1ws1,9.55,2005
4gr0,9.55,2013
4wkp,9.55,2015
1i37,9.57,2001
1o86,9.57,2003
2z4o,9.57,2008
4ax9,9.57,2012
4gql,9.59,2013
4mc6,9.59,2014
5cjf,9.59,2015
4gqp,9.60,2013
1if8,9.64,2001
2zx8,9.64,2009
3el1,9.64,2009
3s54,9.64,2012
4b7r,9.64,2012
5dh5,9.64,2016
3pe1,9.65,2011
3dp9,9.68,2009
4zip,9.68,2015
6n78,9.68,2019
6n79,9.68,2019
1bnu,9.70,1999
1df8,9.70,2000
1eby,9.70,2002
1fkb,9.70,1993
1mrw,9.70,2003
2vh6,9.70,2008
3sm2,9.70,2011
4cd0,9.70,2014
4fk6,9.70,2012
5dxt,9.70,2016
5sz4,9.70,2016
5sz7,9.70,2016
6cjs,9.70,2019
6oja,9.70,2019
4crl,9.71,2015
1z6e,9.72,2006
3fuc,9.72,2009
4wkn,9.72,2015
1nh0,9.74,2004
3dk1,9.74,2009
3p3g,9.74,2011
5izf,9.74,2016
3pe2,9.76,2011
4yhm,9.76,2016
3ggu,9.77,2009
456c,9.77,1999
6fs0,9.77,2018
4x24,9.78,2015
1bnt,9.80,1999
3lxk,9.80,2010
3nuo,9.80,2010
6ixd,9.80,2019
1pvn,9.82,2003
3m36,9.82,2010
3nu3,9.82,2010
4eb8,9.82,2013
4xtz,9.82,2015
4zo5,9.82,2015
2xef,9.84,2010
6dh8,9.84,2018
2std,9.85,1999
3kdb,9.85,2010
3rdo,9.85,2011
6oqd,9.85,2019
6dh7,9.88,2018
1bn3,9.89,1999
1e66,9.89,2001
2drc,9.89,1994
1hxb,9.92,1997
1zsf,9.92,2006
2vnp,9.92,2008
3ies,9.92,2010
3rlb,9.92,2011
6dh6,9.93,2018
1hvl,9.95,1994
1bv9,9.96,1998
1fjs,9.96,2000
2xmy,9.96,2010
4m8y,9.96,2014
6o0p,9.96,2019
1bnn,10.00,1999
1bxo,10.00,1998
1d4h,10.00,2002
1ec2,10.00,2002
1flr,10.00,1995
1gar,10.00,1995
1igj,10.00,1993
1rjk,10.00,2004
3h5b,10.00,2009
4ivc,10.00,2013
4lhv,10.00,2013
4twp,10.00,2015
6e23,10.00,2019
6udi,10.00,2019
6udt,10.00,2019
3mxe,10.01,2010
1n4k,10.05,2002
1nm6,10.05,2003
4rfm,10.05,2015
3lzu,10.06,2010
1sdu,10.07,2004
1sr7,10.10,2004
2o4j,10.10,2007
2p16,10.10,2007
1y6r,10.11,2005
6chp,10.12,2018
5v82,10.15,2017
4f3k,10.16,2013
3ps1,10.17,2011
3u8n,10.17,2011
4tmn,10.17,1989
5llh,10.17,2017
6nzv,10.17,2019
4ggz,10.18,2013
5etj,10.18,2016
1ie9,10.19,2001
2qi3,10.20,2008
4m8x,10.20,2014
2qi7,10.21,2008
5dyo,10.21,2016
6ud2,10.21,2019
5lle,10.22,2017
3t3c,10.23,2012
1qbu,10.24,1997
5b25,10.24,2016
1rr6,10.25,2005
6dyu,10.26,2019
6udv,10.29,2019
1bv7,10.30,1998
1c70,10.30,2000
1hvs,10.30,1995
2p15,10.30,2007
5nea,10.30,2017
6oqb,10.30,2019
4djq,10.32,2012
5h8g,10.32,2016
4std,10.33,1999
3i6o,10.35,2009
4ngm,10.35,2014
4q1y,10.35,2015
4lvt,10.36,2013
1c4u,10.37,2000
4ynb,10.37,2015
1kzk,10.39,2002
5d3c,10.40,2016
6oqc,10.40,2019
4wt2,10.42,2014
2qi4,10.44,2008
4ffs,10.44,2012
6dyw,10.44,2019
2o4k,10.46,2006
6eqx,10.47,2018
1msm,10.48,2003
5ehq,10.48,2016
2zx7,10.49,2009
5std,10.49,1999
6dj1,10.51,2018
1b8n,10.52,1999
1if7,10.52,2001
1n46,10.52,2003
2f81,10.52,2006
4yo8,10.52,2015
6ne5,10.52,2019
6no9,10.52,2019
1g2o,10.55,2001
4djp,10.55,2012
6b4n,10.55,2017
6dyy,10.55,2019
1qbr,10.57,1997
2qi6,10.57,2008
4xtx,10.57,2015
6dh1,10.58,2018
3djk,10.59,2008
3ekt,10.59,2009
6dyv,10.59,2019
2zx6,10.60,2009
5uov,10.60,2017
1qbt,10.62,1997
2xei,10.62,2010
4lch,10.62,2013
1b8o,10.64,1999
6eqw,10.65,2018
1dif,10.66,1996
3cs7,10.68,2008
2pk5,10.70,2007
2xeg,10.70,2010
3myg,10.70,2010
3o9a,10.70,2011
4agc,10.70,2012
5nee,10.70,2017
5alb,10.71,2015
3o9d,10.72,2011
6dif,10.72,2018
4yho,10.74,2016
7std,10.72,1999
6o0k,10.74,2019
4gid,10.77,2012
4omc,10.78,2014
3gi4,10.80,2010
4hla,10.80,2013
5c1m,10.80,2015
1hxw,10.82,1998
3o99,10.82,2011
5wlo,10.82,2017
6h5x,10.82,2018
2qi5,10.85,2008
3i7e,10.85,2009
5ult,10.85,2017
2pk6,10.89,2007
6dh2,10.89,2018
4i8w,10.90,2013
1hvi,10.92,1994
3utu,10.92,2012
6cdl,10.92,2018
1hvk,10.96,1994
1m7y,10.96,2002
3lzs,10.96,2010
4ase,11.00,2012
4kb9,11.00,2013
5bs4,11.00,2015
1q84,11.05,2004
4i8z,11.05,2013
5dgw,11.05,2015
1x1z,11.06,2005
3k8o,11.07,2010
5c2h,11.09,2015
1d4y,11.10,1999
3std,11.11,1999
5llg,11.13,2017
1mq6,11.15,2003
4q1x,11.15,2015
2i4v,11.20,2007
5h8e,11.20,2016
3gi5,11.22,2010
3gi6,11.22,2010
5dwr,11.22,2015
3ok9,11.23,2010
4u8w,11.24,2014
1hpx,11.26,1996
4ryd,11.26,2015
3k8q,11.28,2010
6mqe,11.29,2019
1pro,11.30,1996
2q5k,11.30,2007
2xpk,11.30,2011
3o9e,11.30,2011
3st5,11.30,2011
4f2w,11.30,2013
4gbd,11.32,2013
2x00,11.33,2010
2j62,11.34,2007
2hb3,11.35,2006
5dgu,11.35,2015
1hvj,11.40,1994
2i0a,11.40,2006
1lyb,11.42,1994
5drr,11.46,2016
4djo,11.52,2012
4djr,11.52,2012
5izj,11.52,2016
6cpa,11.52,1991
3qaa,11.54,2011
2i4u,11.57,2007
4ll3,11.57,2014
4wkb,11.57,2015
2i4w,11.59,2007
2i4d,11.68,2007
4jn2,11.68,2013
1y6q,11.70,2005
4q1w,11.70,2015
6cdj,11.70,2018
2i4x,11.72,2007
4dfg,11.74,2012
1duv,11.80,2000
3o9i,11.82,2011
4f3c,11.82,2013
5bry,11.82,2015
1sl3,11.85,2004
1ctu,11.92,1995
6e9a,11.92,2018
